time,S_ch4,S_IC,S_IN,S_h2o,X_ch,X_pr,X_li,X_bac,S_gas_ch4,S_gas_co2,p_ch4,p_co2,p_gas,q_gas
11.3378139003456,0.0977294346020318,0.45221551130422,0.6026935093728,542.43821767849,0.129447541596164,0.162551251451353,0.085849503271043,1.50189330484004,0.343244977118848,0.69921548926998,0.554762185784463,0.410942450615919,1.03140463640038,5.23235084312495
12.2013715009136,0.0984609454988395,0.447490710287619,0.580915973737495,519.499401269402,0.103912192219426,0.148463069048771,0.0766035383674273,1.4231651401767,0.345871422338967,0.691960668385226,0.559007120417992,0.406678652232,1.03138577264999,4.28898918280656
13.0649291014815,0.0991913135138888,0.442799910002512,0.559807411794817,497.531416590398,0.0839753357030705,0.136186187688223,0.0684177174439172,1.34786301266435,0.348484462757209,0.684748427110745,0.563230389833717,0.402439878707599,1.03137026854132,3.5136664562775
13.9284867020495,0.0999197515827067,0.438142646975861,0.539362101470353,476.493083654104,0.0683849692941918,0.125413130045646,0.0611666498072124,1.27599165080144,0.351083242206406,0.677579986320933,0.567430610270181,0.398226847574185,1.03135745784437,2.87305227858161
14.7920443026174,0.100647467750609,0.433507101671625,0.519571875690617,456.344979006381,0.0561665630620736,0.115894399626406,0.0547399099985237,1.20751500579596,0.353673479466305,0.670438703610235,0.571617024580052,0.394029777768509,1.03134680234856,2.34022362700971
15.6556019031854,0.101374607335841,0.428888954747051,0.500426625174508,437.049337635765,0.0465579788848732,0.107426379913056,0.0490400475374845,1.14236763887274,0.356256799472004,0.663319358719103,0.575792259029137,0.389845601243192,1.03133786027233,1.89308311128385
16.5191595037533,0.102098273558898,0.424303613551414,0.481914642978946,418.57000257322,0.0389689131058799,0.0998436449795906,0.0439812782618032,1.08046191637552,0.358823887901003,0.656246968114644,0.579941259547447,0.385689020659224,1.03133028020667,1.51405478673163
17.6622061006679,0.103045320945481,0.418315467345065,0.458362953829038,395.306453107196,0.0312651343438391,0.0909421082014997,0.0381437662664882,1.00332865528976,0.362178855316996,0.647006571366968,0.585363652243634,0.380258260982951,1.03132191322658,1.09568461001758
18.8052526975825,0.103974887467665,0.412448675884301,0.435865289722499,373.336360901036,0.0255369171590027,0.0831139642091348,0.0331477171190691,0.931425171399875,0.365467992237501,0.637949738977859,0.59067964784153,0.374935385626336,1.03131503346787,0.751684350634412
19.9482992944972,0.104893210162404,0.406661608743939,0.414386992556296,352.58773451893,0.0212353927120568,0.0761716146393877,0.0288661660956357,0.864467665524706,0.368714487891832,0.629012242353112,0.595926725425751,0.369682646203787,1.03130937162954,0.468585735024863
21.0913458914118,0.105812065649537,0.400878579003165,0.393892295086632,332.992597561875,0.0179629964237162,0.0699683556521982,0.0251916168315494,0.802168720014138,0.37196031625542,0.620078165046805,0.601172724515904,0.364431916380741,1.03130464089665,0.232045876472377
22.2343924883264,0.106737564790305,0.395059812059015,0.374344888752295,314.486763213497,0.0154332025783151,0.064388870572081,0.0220330668173589,0.744243535776517,0.375227400079373,0.611086837324363,0.606453077278911,0.359147539382158,1.03130061666107,0.0308330718802391
23.377439085241,0.107661468161062,0.389255588878503,0.355708339096513,297.009628572038,0.0134433248825346,0.0593424744740636,0.0193135888381879,0.690413806214811,0.378486924647915,0.602117160610616,0.611721212560717,0.353875887099643,1.03129709966036,-0.145016574178318
24.6915464545615,0.108703986630859,0.382710110549834,0.33536136103897,278.114031873889,0.0116382286340842,0.0541065854115125,0.0166456598647772,0.633241265919752,0.382163293531747,0.592001142235675,0.61766306334864,0.347930507677609,1.03129357102625,-0.321446683714882
26.0056538238819,0.109721261037761,0.376326452875044,0.316116245270234,260.420795628413,0.0102081993419537,0.0493937898695439,0.0143897570708509,0.580738831449394,0.385749634682884,0.582133604824593,0.623459408782952,0.342131165318234,1.03129057410119,-0.471290633166137
27.3197611932023,0.110730794797127,0.369994512864711,0.297920079420998,243.85338729361,0.00904959818439118,0.045135093193167,0.0124776227094349,0.532541516788842,0.389307867060171,0.572344166584071,0.62921032402641,0.336377723350131,1.03128804737654,-0.597624246487306
28.6338685625227,0.111752215841232,0.363590992566051,0.280721513642813,228.340142940552,0.00808940935164738,0.0412743369074051,0.0108526646404197,0.488308510133496,0.392906994051274,0.562442864464953,0.635027334294877,0.330558536819571,1.03128587111445,-0.706434599260005
29.9479759318432,0.112785078087774,0.357118161998238,0.264470910944973,213.813960891754,0.00727690892157942,0.0377653451652131,0.00946797792084748,0.447722667822419,0.396545308245432,0.552434178464436,0.640907680023062,0.324676238707451,1.03128391873051,-0.804050936422312
31.2620833011636,0.113812170352731,0.35068324844227,0.249120439385717,200.212016305469,0.00657741169919027,0.0345697564092503,0.00828471651307603,0.410489722395266,0.400162417875972,0.542484110963915,0.646753754339148,0.318828391820182,1.03128214615933,-0.892676579231054
33.0062501392317,0.115147051596635,0.342322025244769,0.230058060243778,183.485794650865,0.00578226696330818,0.0307572111007103,0.0069706296379372,0.36578647564186,0.404862628506931,0.529555006302427,0.654350366954328,0.311229707243831,1.03128007419816,-0.996270842685479
34.7504169772998,0.116453221158785,0.334142741667564,0.212398290059268,168.157062893054,0.00510580970618499,0.0273764670291859,0.00589433274529546,0.325932038574669,0.409461316455973,0.516905712761267,0.661782895755669,0.303795473068339,1.03127836882401,-1.08153611426059
36.4945838153679,0.117767798251544,0.325913054158295,0.196044659733567,154.10907802923,0.00452258617455039,0.024374543904467,0.00500832576934445,0.29040604551578,0.414089226481905,0.504176650957845,0.669262654099549,0.296314357544137,1.03127701164369,-1.14939219441321
