time,S_ch4,S_IC,S_IN,S_h2o,X_ch,X_pr,X_li,X_bac,S_gas_ch4,S_gas_co2,p_ch4,p_co2,p_gas,q_gas
0,0.0909683156193015,0.508116659362585,0.943918291218337,956.960956853638,3.25917979812365,0.956418225548119,0.412913584569364,2.56933983971095,0.314759806070456,0.780464657044728,0.508723651190617,0.458694156103334,1.03311780729395,91.0505713957799
0.00101192720995508,0.0908929054529417,0.50767649844289,0.942978137301628,955.993264798443,3.2550709704039,0.955297989712397,0.412456988983073,2.56684586433033,0.314766426134196,0.780271479193611,0.508734350723823,0.458580621748388,1.03301497247221,85.8912169674871
0.00202385441991017,0.0908312186496826,0.507282938006424,0.942038895927977,955.026527461388,3.25096719905022,0.954179041831069,0.412000886331759,2.56435421105773,0.314795565954112,0.78001313534725,0.508781447320328,0.458428788079148,1.03291023539948,80.6374782081857
0.00303578162986525,0.090782024581836,0.506926612697716,0.941100585450627,954.060764027556,3.24686858443408,0.953061407567279,0.411545286474772,2.56186492673633,0.31484105496436,0.779737529558348,0.50885496793807,0.458266809232808,1.03282177717088,76.2011345914883
0.00708714829581805,0.0906972194139957,0.50580284590338,0.937357127111927,950.208002461924,3.23053222651007,0.948605410083881,0.409728353543809,2.55193232732612,0.315102781460062,0.77865077549334,0.509277977661482,0.45762810287469,1.03260608053617,65.3867305013306
0.0111385149617708,0.0906894542781485,0.504882896996273,0.933628270063589,946.370514863591,3.21427660022086,0.944169989175134,0.407919300723768,2.54203690159396,0.315406199131689,0.777602467676642,0.509768369835986,0.457011992119415,1.0324803619554,59.0856462208146
0.0151898816277236,0.0907265207566479,0.50408285549322,0.929914187287172,942.548481134092,3.19810257747422,0.939755373246187,0.406118217873914,2.5321790988995,0.315730475461078,0.77658557038545,0.510292474359816,0.456414341936775,1.03240681629659,55.4002079409094
0.0237454966221938,0.0908750851831128,0.502595723492784,0.922131009306469,934.540092949492,3.16427814932067,0.9305172537658,0.402347146249721,2.51151482702861,0.316442086616802,0.774505796251304,0.511442600323762,0.455192018500682,1.03233461882444,51.7828386386651
0.0323011116166639,0.0910520316563879,0.501203644763423,0.914412063630041,926.598873463678,3.13080703543292,0.921369319377098,0.398610664052997,2.49101427921541,0.317160692919677,0.772466723252569,0.51260403204127,0.453993615908143,1.03229764794941,49.9306521701352
0.0408567266111341,0.0912372287838373,0.499856569544174,0.906757528034457,918.724998874323,3.09768943511016,0.912311678013794,0.394908834703519,2.47067799090318,0.317874838919132,0.770461353802385,0.513758254890946,0.452815021542178,1.03227327643312,48.7097475272266
0.0786609063166902,0.0920351534789576,0.494225756648826,0.874007473625248,885.054006426774,2.9571913116371,0.873783667607121,0.379126742897177,2.38355985506112,0.32089417013973,0.762017863184872,0.518638182928366,0.447852618993379,1.03219080192175,44.5785683098856
0.116465086022246,0.0927984410592128,0.488859129046009,0.842416666180424,852.593727884818,2.8229480550279,0.836861119483511,0.36396383215558,2.29940935034812,0.323778834044093,0.753956056132831,0.52330045786177,0.44311453924944,1.03211499711121,40.7820586193519
0.154269265727802,0.0935281885073372,0.483728420325083,0.811962977856298,821.320325376814,2.69478291436766,0.801502911677982,0.349405870370554,2.21817581261933,0.32653774821403,0.746246110972146,0.527759492537683,0.438583255536383,1.03204274807407,37.1641502708267
0.277838191771428,0.0957581213291132,0.468082628276906,0.719135146689332,726.097832567145,2.31103770438323,0.695036740773715,0.305363034125222,1.96994951144255,0.334967548051259,0.722698619034229,0.541383972122733,0.424743939629738,1.03182791175247,26.4090992505682
0.401407117815054,0.0977946039699831,0.45387995474749,0.636582748811711,641.575020060286,1.9802546755834,0.602346651910377,0.266702944861635,1.74828349973536,0.342650512815808,0.701259367588631,0.553801395858582,0.412143677387803,1.03164507324639,17.2594353991185
0.524976043858679,0.099712841650936,0.440623839798888,0.563415634131095,566.806369645923,1.69643195690974,0.521978877373151,0.232898062676404,1.55101993415018,0.349854554274678,0.681184199784078,0.565444770278073,0.400345113453326,1.0314898837314,9.49593464671677
0.648544969902305,0.101566755823855,0.427949467438787,0.498642286590036,500.74358625481,1.45328082717246,0.452386131029317,0.203377107810978,1.3757129748999,0.356775879398391,0.661926689535282,0.576631210605287,0.389027102660024,1.03135831326531,2.91582812724316
0.861275046094825,0.104690091000011,0.406910408060601,0.40424294713126,404.719529434061,1.1146131581261,0.353989418790638,0.161154410944387,1.11896278722693,0.368336939987135,0.629826630071397,0.595316521883645,0.370161277598314,1.03117779948196,-6.10930191452972
1.07400512228735,0.107815291631227,0.386213703093757,0.327829695733317,327.246808531792,0.855669884556093,0.277296307254532,0.127774874053483,0.909974726575928,0.379786956494169,0.598109259751304,0.613822360594027,0.351520366339268,1.0310427269333,-12.860444306312
1.28673519847987,0.110975502099844,0.365567176563438,0.265872330707392,264.628869753443,0.657011550042912,0.217332170988312,0.101324515190098,0.739721724156929,0.391268921469633,0.566362258097284,0.632379835317637,0.332862040172851,1.03094187549049,-17.9000074418578
1.49946527467239,0.114165268217391,0.344942046403501,0.215593604853197,213.970285715708,0.504348166079923,0.170366778210115,0.0803397379111632,0.600996928568063,0.402783399786505,0.53456998448559,0.650989859018069,0.314177106802336,1.03086696582041,-21.6426176096038
1.71219535086491,0.11736506923547,0.324413412168548,0.174798732465498,172.992051230869,0.38707613682611,0.133579660623798,0.0636940468239239,0.488035606461103,0.414276680817601,0.502869684271405,0.669565623069055,0.295546227974297,1.03081185104335,-24.3958949669272
