<<<<<<< HEAD
time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_h2o,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_va,X_bu,X_pro,X_ac,X_h2,S_cat,S_an,S_va_i,S_bu_i,S_pro_i,S_ac_i,S_hco3_i,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_nh4_i,S_co2,phi,S_H,pH,p_h2,p_ch4,p_co2,p_gas,q_gas
0,0.00960927160017921,0.00305119319997042,0.0294577724307151,0.0116735137931848,0.0122119005566668,0.00976317248969737,0.0492186207705571,2.59297161959227e-08,0.0116944752219608,4.94251501261739,0.958115007321441,957.040714629307,2.9621896023631,0.950591118335213,0.412264926994643,1.03974664426196,0.273773650829326,0.077177420444683,0.0482512612154569,0.136546227530389,0.127146638541977,0.524913761295932,0.250972175130344,0.05625,0.0075,0.0116340603058559,0.0121742478478885,0.00972862586767383,0.0490863952679604,4.51446835015934,0.0221982259247702,1.14076389568143e-06,0.359202220966723,0.657923547133566,0.935916781396671,0.42804666245805,3.97259501416086e-07,4.68116647578129e-08,7.32964591383355,1.47498775374791e-05,0.580552732088882,0.386674378537103,1.03294186050352,82.2237197321803
1.92715817209649e-05,0.00960927225917953,0.00305119324369307,0.0294577724512232,0.0116734405127733,0.0122116744009575,0.00976307142496538,0.049217246736122,2.59295873850763e-08,0.0116944751319381,4.94251500629022,0.958114550746317,957.040714629243,2.96233502286902,0.950604570375936,0.412278262155682,1.03974664426202,0.273773650829329,0.0771774204446975,0.0482512612154913,0.136546227527383,0.127146638540884,0.524913761283514,0.250972175129161,0.0562499566389693,0.00749999421852924,0.01163400806964,0.0121740857495083,0.00972855568432072,0.0490853764032126,4.51446642872527,0.0221982156463941,1.14076388840336e-06,0.359202219990669,0.657923606385938,0.935916335099923,0.428048577564948,3.97379797444433e-07,4.6800195607042e-08,7.3297523317361,1.4749877443375e-05,0.580552730511357,0.386674413360867,1.03294189374967,82.2253873323226
3.85431634419297e-05,0.00960927367894111,0.00305119333789713,0.0294577724954333,0.0116733672319692,0.0122114482906698,0.00976297039050456,0.0492158729133185,2.59294542702716e-08,0.0116944749608392,4.94251499375205,0.958114094174092,957.040714629107,2.96248044258204,0.950618022355957,0.412291597281618,1.03974664426225,0.27377365082934,0.0771774204447298,0.0482512612155658,0.136546227520905,0.127146638538529,0.524913761260174,0.250972175126573,0.0562499132779713,0.00749998843706284,0.0116339392683001,0.0121738716347849,0.00972846150532657,0.0490840576653137,4.51446478412964,0.0221982058874419,1.14076386979156e-06,0.359202217007844,0.657923722131302,0.93591588828665,0.428050209622406,3.97253604331183e-07,4.68122271228912e-08,7.32964069653174,1.47498772027277e-05,0.580552725690431,0.386674481386653,1.03294195695429,82.228557626084
5.78147451628946e-05,0.00960927587430873,0.00305119348359243,0.029457772563846,0.0116732939507751,0.0122112222268467,0.00976286938715773,0.0492144993305102,2.5929322595576e-08,0.0116944747010785,4.94251497526797,0.958113637604954,957.040714628896,2.96262586148543,0.950631474273997,0.412304932371714,1.03974664426272,0.273773650829366,0.0771774204447801,0.048251261215681,0.13654622751088,0.127146638534885,0.524913761224798,0.250972175122557,0.0562498699170065,0.00749998265560087,0.0116338666313934,0.0121736470636862,0.00972836162836412,0.0490826885156521,4.5144631835304,0.0221981955271517,1.14076383686865e-06,0.359202211101323,0.657923889829929,0.935915442077803,0.428051791737571,3.97236698305124e-07,4.68138394039364e-08,7.32962573905703,1.47498767770402e-05,0.580552716144146,0.386674579946376,1.0329420459673,82.2330224490314
0.000250530562372543,0.00960936381315438,0.00305119933795493,0.029457775336342,0.0116725611135659,0.0122089656626054,0.0097618621950964,0.0492007851690959,2.59280858892851e-08,0.011694464111522,4.9425143668073,0.95810907217974,957.040714620387,2.9640799806755,0.950765988107415,0.412438280180635,1.03974664435874,0.273773650834666,0.0771774204467825,0.0482512612202366,0.136546227105279,0.127146638387393,0.524913759810574,0.250972174966691,0.0562494363102316,0.00749992484136422,0.0116331347236322,0.0121713955720032,0.00972735654310038,0.0490690030838875,4.51444733673578,0.0221980299946579,1.14076140577597e-06,0.35920161652667,0.657928624646693,0.935911042185082,0.428067030071523,3.97214826086678e-07,4.6815925446119e-08,7.32960638716374,1.47498453434373e-05,0.580551755175868,0.386677362689656,1.03294386771087,82.3243998481846
0.000443246379582192,0.00960952580675772,0.00305121014621542,0.0294577804858159,0.011671828257014,0.012206713807546,0.00976085841175853,0.0491870959174875,2.59269386537532e-08,0.0116944441572475,4.94251334967234,0.958104507052536,957.040714604655,2.96553402038549,0.950900495856083,0.412571624470836,1.03974664463654,0.27377365085005,0.0771774204504381,0.0482512612285407,0.136546226352808,0.127146638113658,0.5249137571958,0.25097217468749,0.0562490027067259,0.00749986702756345,0.0116324028323364,0.0121691490187802,0.00972635482063362,0.0490553447532495,4.51443162998289,0.0221978010843998,1.14075629239829e-06,0.359200310015728,0.657935908958419,0.935906705968136,0.428081719689449,3.97205245587957e-07,4.68168392301057e-08,7.32959791040148,1.47497792283587e-05,0.580549643556139,0.386681643820377,1.03294603715574,82.4332181245493
0.000635962196791841,0.0096097620905401,0.00305122594522973,0.029457788057681,0.011671095391398,0.0122044668325152,0.00975985829790239,0.0491734322715294,2.5925881406492e-08,0.011694414376725,4.94251198257718,0.95809994222318,957.040714581632,2.96698797911483,0.951034997405063,0.412704965175783,1.03974664518709,0.27377365088061,0.0771774204557188,0.0482512612405225,0.136546225247634,0.127146637711473,0.524913753367102,0.250972174292018,0.0562485691065512,0.00749980921420682,0.0116316710113977,0.0121669074378003,0.00972535684480316,0.0490417122621497,4.51441604906447,0.0221975149048319,1.14074849011102e-06,0.359198279464555,0.657945120782216,0.935902427318348,0.428095933512711,3.97186499100956e-07,4.68186273555961e-08,7.32958132324574,1.47496783461498e-05,0.580546361722223,0.386687057787178,1.03294816918775,82.5401602344321
0.00256312036888833,0.00961773920780569,0.00305177431883997,0.0294580729202992,0.0116637736038391,0.0121824716121932,0.0097503023654774,0.0490392193235268,2.59222690612191e-08,0.0116933331033984,4.94248597272088,0.958054316165249,957.040713765705,2.98152058603841,0.952379478448224,0.414038063106598,1.03974673364391,0.273773655936554,0.0771774206120348,0.0482512615628241,0.136546184434473,0.127146622924879,0.524913614617195,0.250972166839574,0.05624423339205,0.00749923111894,0.0116243610866841,0.0121449658795416,0.00971582143980924,0.048907808377441,4.51426414205659,0.0221922905377815,1.14058019142762e-06,0.359151009128449,0.658090987451694,0.935862025627467,0.428221830664293,3.97019264168456e-07,4.68345844560425e-08,7.3294333287327,1.47475022736256e-05,0.580469962075531,0.386772786446709,1.03295749602451,83.0079968560308
0.00449027854098481,0.00963131777915273,0.00305272578918537,0.0294585959844099,0.011656467656071,0.0121610677490769,0.00974137610496115,0.0489080047574072,2.59257756233099e-08,0.0116915392506254,4.94245353536679,0.958008712265959,957.040712324522,2.99604525299998,0.953723351524316,0.415370809337049,1.03974697552963,0.273773669936941,0.0771774208540561,0.0482512619840536,0.136546110578067,0.127146596403437,0.524913365011936,0.250972162055823,0.0562398980044178,0.00749865306725571,0.0116170675774428,0.0121236143726435,0.00970691352509828,0.0487768967603357,4.51411288308277,0.0221857332138215,1.14039592317748e-06,0.359091520563237,0.658259512638896,0.935822979052137,0.428340652284016,3.96903157947465e-07,4.68456687823547e-08,7.32933055655588,1.47451197173983e-05,0.58037381498332,0.386871831954828,1.03296039205787,83.1532643781026
0.0064174367130813,0.00964981615806956,0.00305404538324032,0.0294593619017021,0.0116491863423358,0.0121403154847891,0.00973320889248952,0.0487800886257958,2.59357290321072e-08,0.0116892265935882,4.94241800589898,0.957963127944554,957.040710286179,3.01056183400382,0.955066605399261,0.416703197301067,1.03974743273347,0.273773696711061,0.0771774211562913,0.0482512623531901,0.136546004073853,0.127146558670044,0.524913006113833,0.250972166818175,0.0562355629498186,0.00749807505997582,0.0116097986876111,0.0121029123498573,0.00969876158271376,0.0486492741166931,4.51396013061538,0.0221785451913083,1.14024716506345e-06,0.359027674572776,0.658436078898521,0.935784582753246,0.428457875283604,3.96616336812913e-07,4.6873071121096e-08,7.3290765905965,1.47431963010165e-05,0.580270625297868,0.386975603356549,1.03296097185072,83.1823473835831
